descretePN	PN	verb
ポジ（評価）	0.515793	鄭重と
ポジ（評価）	0.515793	お気に入りと
ポジ（評価）	0.515793	おなじみと
ポジ（評価）	0.515793	えり抜きと
ポジ（評価）	0.515793	おしゃまと
ポジ（評価）	0.515793	別格と
ポジ（評価）	0.515793	単簡と
ポジ（評価）	0.515793	お買い得と
ポジ（評価）	0.515793	いい気持ちと
ポジ（評価）	0.515793	おすすめと
ポジ（評価）	0.515793	いい感じと
ポジ（評価）	0.515793	ＶＩＰと
ポジ（評価）	0.515793	買い得と
ポジ（評価）	0.515793	破竹の勢いと
ポジ（評価）	0.513373	篤実だ
ポジ（評価）	0.513373	篤実です
ポジ（評価）	0.5123599999999999	正正堂堂と
ポジ（評価）	0.5114339999999999	物知りと
ポジ（評価）	0.508927	正正堂堂です
ポジ（評価）	0.508927	正正堂堂の
ポジ（評価）	0.508927	正正堂堂だ
ポジ（評価）	0.508277	嫌味がない
ポジ（評価）	0.5081485	蒼古と
ポジ（評価）	0.5070749999999999	物知りの
ポジ（評価）	0.5070749999999999	物知りです
ポジ（評価）	0.5070749999999999	物知りだ
ポジ（評価）	0.506659	巧緻と
ポジ（評価）	0.506539	上位と
ポジ（評価）	0.505994	入魂の
ポジ（評価）	0.505994	入魂だ
ポジ（評価）	0.505994	入魂です
ポジ（評価）	0.5043869999999999	凛然の
ポジ（評価）	0.5043869999999999	凛然だ
ポジ（評価）	0.5043869999999999	凛然です
ポジ（評価）	0.5041439999999999	富裕です
ポジ（評価）	0.5041439999999999	富裕だ
ポジ（評価）	0.501933	不撓と
ポジ（評価）	0.501645	整然の
ポジ（評価）	0.501645	整然です
ポジ（評価）	0.501645	整然だ
ポジ（評価）	0.500504	蒼古だ
ポジ（評価）	0.500504	蒼古です
ポジ（評価）	0.500504	蒼古の
ポジ（評価）	0.499283	高まる
ポジ（評価）	0.497525	巧緻だ
ポジ（評価）	0.497525	巧緻です
ポジ（評価）	0.497525	巧緻の
ポジ（評価）	0.496407	豪胆だ
ポジ（評価）	0.496407	豪胆です
ポジ（評価）	0.496275	格別です
ポジ（評価）	0.496275	格別だ
ポジ（評価）	0.49584	認める
ポジ（経験）	0.495265	肩身が広い
ポジ（評価）	0.49497599999999997	合理的だ
ポジ（評価）	0.49497599999999997	合理的です
ポジ（評価）	0.494423	非の打ち所ない
ポジ（評価）	0.494423	非の打ち所が無い
ポジ（評価）	0.494423	非の打ち所がない
ポジ（評価）	0.494423	非の打ち所がありません
ポジ（評価）	0.4932295	夢心地と
ポジ（評価）	0.488073	不撓だ
ポジ（評価）	0.488073	不撓の
ポジ（評価）	0.488073	不撓です
ポジ（評価）	0.487411	一糸も乱れない
ポジ（評価）	0.48717049999999995	富有と
ポジ（評価）	0.48695449999999996	泰山北斗と
ポジ（評価）	0.486575	平然だ
ポジ（評価）	0.486575	平然です
ポジ（評価）	0.486575	平然の
ポジ（評価）	0.48654	威風堂々
ポジ（経験）	0.480885	満たすことはできる
ポジ（経験）	0.480885	満たすことができる
ポジ（評価）	0.47898399999999997	適応
ポジ（評価）	0.477669	質感はある
ポジ（評価）	0.477669	質感がある
ポジ（評価）	0.473777	奇想天外です
ポジ（評価）	0.473777	奇想天外だ
ポジ（評価）	0.473178	理想的です
ポジ（評価）	0.473178	理想的だ
ポジ（評価）	0.473178	理想通り
ポジ（評価）	0.470595	ほのぼの
ポジ（経験）	0.470433	免れる
ポジ（評価）	0.46943999999999997	深遠です
ポジ（評価）	0.46943999999999997	深遠だ
ポジ（評価）	0.467968	割がいい
ポジ（評価）	0.467279	剛毅と
ポジ（評価）	0.4671625	律儀と
ポジ（評価）	0.465964	爛漫の
ポジ（評価）	0.465964	爛漫だ
ポジ（評価）	0.465964	爛漫です
ポジ（評価）	0.465485	甘露の
ポジ（評価）	0.465485	甘露だ
ポジ（評価）	0.465485	甘露です
ポジ（評価）	0.465272	すべすべ
ポジ（評価）	0.46345099999999995	ダンディーと
ポジ（評価）	0.461966	艶がある
ポジ（評価）	0.4616945	得意満面と
ポジ（評価）	0.461015	近代的です
ポジ（評価）	0.461015	近代的だ
ポジ（評価）	0.458554	カリスマ的です
ポジ（評価）	0.458554	カリスマ的だ
ポジ（評価）	0.45854799999999996	富有だ
ポジ（評価）	0.45854799999999996	富有の
ポジ（評価）	0.45854799999999996	富有です
ポジ（評価）	0.458478	べた惚れ
ポジ（経験）	0.458478	惚れる
ポジ（評価）	0.45811599999999997	泰山北斗の
ポジ（評価）	0.45811599999999997	泰山北斗です
ポジ（評価）	0.45811599999999997	泰山北斗だ
ポジ（経験）	0.456979	労ってもらう
ポジ（評価）	0.45644005	純良と
ポジ（評価）	0.45398299999999997	十二分に
ポジ（評価）	0.4531884	利口と
ポジ（評価）	0.450493	有能と
ポジ（評価）	0.449194	良心的だ
ポジ（評価）	0.449194	良心的です
ポジ（評価）	0.447538	燦爛だ
ポジ（評価）	0.447538	燦爛の
ポジ（評価）	0.447538	燦爛です
ポジ（評価）	0.446759	特別だ
ポジ（評価）	0.446759	特別です
ポジ（評価）	0.4443599	陶然と
ポジ（評価）	0.4438436	粋人と
ポジ（評価）	0.441334	人気がある
ポジ（評価）	0.440355	先鋭だ
ポジ（評価）	0.440355	先鋭です
ポジ（評価）	0.43991099999999994	適宜だ
ポジ（評価）	0.43991099999999994	適宜です
ポジ（評価）	0.43711999999999995	まずまず
ポジ（評価）	0.436519	至高と
ポジ（評価）	0.434613	色気がある
ポジ（評価）	0.434278	自若の
ポジ（評価）	0.434278	自若です
ポジ（評価）	0.434278	自若だ
ポジ（評価）	0.434125	熱望
ポジ（評価）	0.4332065	泰然自若です
ポジ（評価）	0.4332065	泰然自若だ
ポジ（評価）	0.4332065	泰然自若の
ポジ（経験）	0.43311299999999997	開けれる
ポジ（経験）	0.43311299999999997	開けることができる
ポジ（経験）	0.43311299999999997	開けることはできる
ポジ（評価）	0.43011299999999997	盤石の
ポジ（評価）	0.43011299999999997	盤石です
ポジ（評価）	0.43011299999999997	盤石だ
ポジ（評価）	0.429779	眺めることができる
ポジ（評価）	0.429779	眺めることはできる
ポジ（評価）	0.428836	金城鉄壁と
ポジ（評価）	0.42468	大人っぽい
ポジ（評価）	0.4240715	実直と
ポジ（評価）	0.422402	高雅と
ポジ（評価）	0.4220145	豪放と
ポジ（評価）	0.42175799999999997	流行る
ポジ（評価）	0.42135599999999995	廉潔だ
ポジ（評価）	0.42135599999999995	廉潔の
ポジ（評価）	0.42135599999999995	廉潔です
ポジ（評価）	0.420131	新規加入できる
ポジ（評価）	0.419629	売れている
ポジ（評価）	0.418765	剛毅です
ポジ（評価）	0.418765	剛毅だ
ポジ（評価）	0.418765	剛毅の
ポジ（評価）	0.418637	合格点
ポジ（評価）	0.418583	ゆとりがある
ポジ（評価）	0.418532	律儀です
ポジ（評価）	0.418532	律儀の
ポジ（評価）	0.418532	律儀だ
ポジ（評価）	0.4173541	割に合う
ポジ（評価）	0.41565045	万鈞と
ポジ（評価）	0.415649	ハイカラです
ポジ（評価）	0.415649	ハイカラだ
ポジ（評価）	0.41458494999999995	安上りと
ポジ（評価）	0.41132981999999996	ハイパワーと
ポジ（評価）	0.41110899999999995	ダンディーだ
ポジ（評価）	0.41110899999999995	ダンディーです
ポジ（評価）	0.41110899999999995	ダンディーの
ポジ（評価）	0.4108655	豊潤と
ポジ（経験）	0.41070999999999996	心酔する
ポジ（評価）	0.410412	和らぐ
ポジ（評価）	0.410146	明達と
ポジ（評価）	0.41002	多能だ
ポジ（評価）	0.41002	多能の
ポジ（評価）	0.41002	多能です
ポジ（評価）	0.40759599999999996	得意満面です
ポジ（評価）	0.40759599999999996	得意満面の
ポジ（評価）	0.40759599999999996	得意満面だ
ポジ（評価）	0.40699682	颯爽と
ポジ（評価）	0.404248	目抜きの
ポジ（評価）	0.404248	目抜きだ
ポジ（評価）	0.404248	目抜きです
ポジ（経験）	0.402727	実る
ポジ（評価）	0.401951	格段です
ポジ（評価）	0.401951	格段だ
ポジ（評価）	0.400835	敬服
ポジ（評価）	0.3998567	殖やすことはできる
ポジ（評価）	0.3998567	殖やすことができる
ポジ（評価）	0.39972884999999997	澄明と
ポジ（評価）	0.39958649999999996	感動的です
ポジ（評価）	0.39958649999999996	感動的だ
ポジ（評価）	0.3970871	純良だ
ポジ（評価）	0.3970871	純良です
ポジ（評価）	0.3970871	純良の
ポジ（評価）	0.39666635	該博と
ポジ（経験）	0.3952133	惚れ込む
ポジ（評価）	0.394945	適格と
ポジ（評価）	0.3905838	利口だ
ポジ（評価）	0.3905838	利口の
ポジ（評価）	0.3905838	利口です
ポジ（評価）	0.39054469999999997	知性的です
ポジ（評価）	0.39054469999999997	知性的だ
ポジ（評価）	0.3894404	先進的だ
ポジ（評価）	0.3894404	先進的です
ポジ（評価）	0.388299	天空海闊と
ポジ（評価）	0.3874191	ぞっこん
ポジ（評価）	0.383164	完全無欠と
ポジ（評価）	0.3825675	役立つ
ポジ（評価）	0.38069885	至便と
ポジ（評価）	0.37834049999999997	名機
ポジ（評価）	0.3762378	超越
ポジ（評価）	0.37608955	燦燦と
ポジ（評価）	0.3744037	沈毅だ
ポジ（評価）	0.3744037	沈毅です
ポジ（評価）	0.3729268	陶然だ
ポジ（評価）	0.3729268	陶然です
ポジ（評価）	0.3729268	陶然の
ポジ（評価）	0.3718942	粋人です
ポジ（評価）	0.3718942	粋人だ
ポジ（評価）	0.3718942	粋人の
ポジ（評価）	0.370191	不抜と
ポジ（評価）	0.36751239999999996	願わしい
ポジ（評価）	0.36674019999999996	合う
ポジ（評価）	0.36674019999999996	割りに合う
ポジ（評価）	0.3639273	きらめく
ポジ（評価）	0.3638471	魅力がある
ポジ（評価）	0.3638471	魅力的だ
ポジ（評価）	0.3638471	魅力的です
ポジ（評価）	0.3636139	燦燦だ
ポジ（評価）	0.3636139	燦燦の
ポジ（評価）	0.3636139	燦燦です
ポジ（経験）	0.3620172	澄む
ポジ（評価）	0.3620172	澄んだ
ポジ（評価）	0.3602823	むつままじい
ポジ（評価）	0.35868449999999996	格上げ
ポジ（評価）	0.357245	至高です
ポジ（評価）	0.357245	至高の
ポジ（評価）	0.357245	至高だ
ポジ（経験）	0.3570221	授かる
ポジ（評価）	0.3557725	目抜きと
ポジ（評価）	0.35439529999999997	至便の
ポジ（評価）	0.35439529999999997	至便です
ポジ（評価）	0.35439529999999997	至便だ
ポジ（評価）	0.354346	別嬪と
ポジ（評価）	0.3541937	事足りる
ポジ（評価）	0.35389519999999997	高潔だ
ポジ（評価）	0.35389519999999997	高潔です
ポジ（評価）	0.3528865	多能と
ポジ（評価）	0.3472185	廉潔と
ポジ（評価）	0.34284	盤石と
ポジ（評価）	0.3407575	自若と
ポジ（経験）	0.3387103	直してもらう
ポジ（評価）	0.33412749999999997	燦爛と
ポジ（評価）	0.3326959	映える
ポジ（評価）	0.32950029999999997	さりげない
ポジ（経験）	0.3288232	揃う
ポジ（評価）	0.3288232	三拍子揃う
ポジ（評価）	0.3281185	外柔内剛と
ポジ（評価）	0.325903	適格の
ポジ（評価）	0.325903	適格だ
ポジ（評価）	0.325903	適格です
ポジ（評価）	0.3256649	釣合う
ポジ（評価）	0.325154	甘露と
ポジ（評価）	0.3250255	閑閑と
ポジ（評価）	0.3249145	爛漫と
ポジ（評価）	0.3224603	該博だ
ポジ（評価）	0.3224603	該博の
ポジ（評価）	0.3224603	該博です
ポジ（評価）	0.32092899999999996	賞賛に価する
ポジ（評価）	0.32092899999999996	価する
ポジ（評価）	0.31898129999999997	敵ない
ポジ（評価）	0.31898129999999997	敵無い
ポジ（評価）	0.3186612	敢然
ポジ（評価）	0.3170344	気がおけない
ポジ（評価）	0.3170344	気のきいた
ポジ（評価）	0.3170344	気の効いた
ポジ（評価）	0.3170344	気が長い
ポジ（評価）	0.3170344	気が回る
ポジ（評価）	0.3170344	気の置けない
ポジ（評価）	0.3170344	気がきいた
ポジ（評価）	0.31687333333333334	泰然自若と
ポジ（評価）	0.3163353	澄明だ
ポジ（評価）	0.3163353	澄明です
ポジ（評価）	0.3163353	澄明の
ポジ（評価）	0.3162183	迫力がある
ポジ（評価）	0.3155079	万鈞だ
ポジ（評価）	0.3155079	万鈞です
ポジ（評価）	0.3155079	万鈞の
ポジ（評価）	0.3133769	安上りです
ポジ（評価）	0.3133769	安上りだ
ポジ（評価）	0.3133769	安上りの
ポジ（評価）	0.31280600000000003	余裕綽綽と
ポジ（評価）	0.3123167	諦められる
ポジ（評価）	0.3123167	諦めのいい
ポジ（評価）	0.3113805	口上手と
ポジ（経験）	0.30753368999999997	遂げる
ポジ（評価）	0.30686663999999997	ハイパワーです
ポジ（評価）	0.30686663999999997	ハイパワーだ
ポジ（評価）	0.30686663999999997	ハイパワーの
ポジ（評価）	0.30685457	クリアだ
ポジ（評価）	0.305703	凛然と
ポジ（評価）	0.3048995	入魂と
ポジ（評価）	0.30436456	備わる
ポジ（経験）	0.30328739	信じる
ポジ（評価）	0.30179936	颯爽です
ポジ（評価）	0.30179936	颯爽の
ポジ（評価）	0.30179936	颯爽だ
ポジ（評価）	0.300935216	適する
ポジ（評価）	0.3	何気無い
ポジ（評価）	0.3	こざっぱらい
ポジ（評価）	0.3	可笑しい
ポジ（評価）	0.3	ふんだんだ
ポジ（経験）	0.3	みたす
ポジ（経験）	0.3	贈る
ポジ（経験）	0.3	もてなしてもらう
ポジ（経験）	0.3	やせる
ポジ（評価）	0.3	ふんだんです
ポジ（評価）	0.3	おとなしやかです
ポジ（評価）	0.3	ふんわり
ポジ（評価）	0.3	こなす
ポジ（評価）	0.3	悦ばしい
ポジ（評価）	0.3	円やかだ
ポジ（評価）	0.3	何気ない
ポジ（評価）	0.3	家庭的だ
ポジ（評価）	0.3	押しがある
ポジ（経験）	0.3	よろこぶ
ポジ（経験）	0.3	儲る
ポジ（評価）	0.3	奥ゆかしい
ポジ（評価）	0.3	汚れにくい
ポジ（評価）	0.3	ぷりぷり
ポジ（経験）	0.3	ストレスがない
ポジ（経験）	0.3	惚れこむ
ポジ（評価）	0.3	円やかです
ポジ（評価）	0.3	こなせる
ポジ（評価）	0.3	家庭的です
ポジ（経験）	0.3	扱うことができる
ポジ（経験）	0.3	送ってもらう
ポジ（経験）	0.3	暖める
ポジ（経験）	0.3	ほっとする
ポジ（評価）	0.3	かいがいしい
ポジ（評価）	0.3	けざやかだ
ポジ（評価）	0.3	けざやかです
ポジ（経験）	0.3	ほめる
ポジ（経験）	0.3	ほれる
ポジ（経験）	0.3	縫える
ポジ（経験）	0.3	望める
ポジ（経験）	0.3	ほれ込む
ポジ（経験）	0.3	まぬがれる
ポジ（評価）	0.3	こころよい
ポジ（評価）	0.3	ふっくら
ポジ（評価）	0.3	会える
ポジ（評価）	0.3	会うことはできる
ポジ（評価）	0.3	会うことができる
ポジ（経験）	0.3	惹かれる
ポジ（評価）	0.3	画期的です
ポジ（評価）	0.3	画期的だ
ポジ（評価）	0.3	ちょうどいい
ポジ（評価）	0.3	華華しい
